contract_id;offer;instrument;creditor_type;creditor_id;ccb_number;status;principal_amount;rate;term_months;schedule_policy;disbursement_policy;signature_bundle_id;document_links;debt_key;requester_identifier_key;signed_at;activated_at;closed_at;idempotency_key;external_reference;trace_id;created_at;updated_at
72d7bd7a-3c2c-441d-b539-6eadec7531a0;5eb1ebd0-2fb3-46a4-8d5f-f81d20ef09cd;ccb;investor;0a9f2f48-2b11-4c82-a171-6c0bb2957812;CCB-28583199;active;26356.00;0.026212;11;PRICE;pix_same_day;SIGN-72d7bd7a;"{""ccb_pdf"": ""http://files.example/72d7bd7a-3c2c-441d-b539-6eadec7531a0.pdf""}";DEBT-72d7bd7a;REQ-72d7bd7a;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-72d7bd7a;EXT-72d7bd7a;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c67405c8-0171-4b55-bc4b-02a02663b678;393d29d4-30d2-4a5a-b47c-0ef0d43eb34f;ccb;investor;5a8186c5-5044-43d0-a98b-e80de7b6d04b;CCB-92021123;active;25320.00;0.044957;11;PRICE;pix_same_day;SIGN-c67405c8;"{""ccb_pdf"": ""http://files.example/c67405c8-0171-4b55-bc4b-02a02663b678.pdf""}";DEBT-c67405c8;REQ-c67405c8;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-c67405c8;EXT-c67405c8;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1fd02a84-2fd6-4aa1-8197-8a5ad4c4dd9b;eef0b25a-ff5a-4ed0-b40d-2ed296b97eb4;ccb;investor;175135cf-13a0-42d8-bb2c-7bd851d5bc8c;CCB-32993122;active;9192.00;0.043859;21;PRICE;pix_same_day;SIGN-1fd02a84;"{""ccb_pdf"": ""http://files.example/1fd02a84-2fd6-4aa1-8197-8a5ad4c4dd9b.pdf""}";DEBT-1fd02a84;REQ-1fd02a84;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-1fd02a84;EXT-1fd02a84;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e073ff7f-fca9-426e-977f-4cf168fb6076;789b4ec2-7283-4d40-9772-b276ee8657af;ccb;investor;79e97dcb-dc06-4f46-9a24-bb9ea769165f;CCB-64562360;active;24220.00;0.025078;20;PRICE;pix_same_day;SIGN-e073ff7f;"{""ccb_pdf"": ""http://files.example/e073ff7f-fca9-426e-977f-4cf168fb6076.pdf""}";DEBT-e073ff7f;REQ-e073ff7f;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-e073ff7f;EXT-e073ff7f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0d3c522d-0254-4b5b-ae69-6cf1a6bb1da5;1ac3201f-6198-4d40-9a13-1e1b40492e66;ccb;investor;833733bb-b77a-4875-bd7e-e75bd32e498e;CCB-85485898;active;2963.00;0.033940;14;PRICE;pix_same_day;SIGN-0d3c522d;"{""ccb_pdf"": ""http://files.example/0d3c522d-0254-4b5b-ae69-6cf1a6bb1da5.pdf""}";DEBT-0d3c522d;REQ-0d3c522d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-0d3c522d;EXT-0d3c522d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d139efa4-4f25-48e4-b792-be121c5b41ea;adeb1870-95a3-4e46-b915-08403bd26bbe;ccb;investor;ed795e61-bd0c-438e-9a9f-104be06480b2;CCB-44660226;active;24982.00;0.026220;23;PRICE;pix_same_day;SIGN-d139efa4;"{""ccb_pdf"": ""http://files.example/d139efa4-4f25-48e4-b792-be121c5b41ea.pdf""}";DEBT-d139efa4;REQ-d139efa4;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d139efa4;EXT-d139efa4;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a8b395ef-2d25-4884-a96d-2fb9a1303dd8;4562f5fb-11c4-4643-b188-223658482677;ccb;investor;ab24a8e6-67f8-4742-9081-37b7e2c1bb96;CCB-17205501;active;2424.00;0.022844;14;PRICE;pix_same_day;SIGN-a8b395ef;"{""ccb_pdf"": ""http://files.example/a8b395ef-2d25-4884-a96d-2fb9a1303dd8.pdf""}";DEBT-a8b395ef;REQ-a8b395ef;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-a8b395ef;EXT-a8b395ef;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f62f9605-0acd-4daf-af83-1bd66b745188;da4fd0d7-9422-49e4-a082-3db2156b61f6;ccb;investor;572d8181-124e-44c7-bd12-cbf716e997af;CCB-31927382;active;11193.00;0.032874;17;PRICE;pix_same_day;SIGN-f62f9605;"{""ccb_pdf"": ""http://files.example/f62f9605-0acd-4daf-af83-1bd66b745188.pdf""}";DEBT-f62f9605;REQ-f62f9605;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-f62f9605;EXT-f62f9605;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8209f411-3427-4db5-881e-358453907341;95cfc00d-ff6d-4235-9b43-5c1de9e3ac3e;ccb;investor;4df50888-4a69-4e43-ab5b-0e2945556b99;CCB-20306427;active;2883.00;0.037499;16;PRICE;pix_same_day;SIGN-8209f411;"{""ccb_pdf"": ""http://files.example/8209f411-3427-4db5-881e-358453907341.pdf""}";DEBT-8209f411;REQ-8209f411;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-8209f411;EXT-8209f411;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d3cca6bb-4d35-4a6f-96ee-8c70dae06074;c71bc404-5ffa-40f5-ad71-adbb5e9d0979;ccb;investor;52c5efc5-e649-4e31-b4de-1a28b20554e9;CCB-71669159;active;21310.00;0.023093;15;PRICE;pix_same_day;SIGN-d3cca6bb;"{""ccb_pdf"": ""http://files.example/d3cca6bb-4d35-4a6f-96ee-8c70dae06074.pdf""}";DEBT-d3cca6bb;REQ-d3cca6bb;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d3cca6bb;EXT-d3cca6bb;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
54ff7e35-72bc-4d9e-a348-b0ef42a70411;882ffd7b-fb9e-4684-8096-b0a3be519522;ccb;investor;3881c4e5-b7be-4485-8753-6900d51c3686;CCB-76265488;active;27406.00;0.032124;8;PRICE;pix_same_day;SIGN-54ff7e35;"{""ccb_pdf"": ""http://files.example/54ff7e35-72bc-4d9e-a348-b0ef42a70411.pdf""}";DEBT-54ff7e35;REQ-54ff7e35;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-54ff7e35;EXT-54ff7e35;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c3c1d99d-bb20-451a-802b-e9bcd60e7cb5;4e347476-50f6-44d0-8262-5a691a311e8c;ccb;investor;4024b6e3-4ede-4bcc-8224-ae2ec5d11560;CCB-71817655;active;19696.00;0.029672;23;PRICE;pix_same_day;SIGN-c3c1d99d;"{""ccb_pdf"": ""http://files.example/c3c1d99d-bb20-451a-802b-e9bcd60e7cb5.pdf""}";DEBT-c3c1d99d;REQ-c3c1d99d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-c3c1d99d;EXT-c3c1d99d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
37143e9e-59e2-43a2-b790-89ade44cbe50;1677da60-3fbb-42c5-a0ad-56e3ae42f172;ccb;investor;6948d0c4-1d15-4bb0-8701-1550230b01b8;CCB-91142388;active;25600.00;0.022959;15;PRICE;pix_same_day;SIGN-37143e9e;"{""ccb_pdf"": ""http://files.example/37143e9e-59e2-43a2-b790-89ade44cbe50.pdf""}";DEBT-37143e9e;REQ-37143e9e;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-37143e9e;EXT-37143e9e;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
df9672da-5343-48a2-a006-2dfb9f7345a5;11651b58-88b9-40c0-ba21-ff078d49a213;ccb;investor;9b7cc106-033b-44cb-b0a6-a900faebd127;CCB-70504101;active;22478.00;0.017595;10;PRICE;pix_same_day;SIGN-df9672da;"{""ccb_pdf"": ""http://files.example/df9672da-5343-48a2-a006-2dfb9f7345a5.pdf""}";DEBT-df9672da;REQ-df9672da;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-df9672da;EXT-df9672da;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fa7c8d48-3b01-4482-9d47-6ce2594fe1f6;fc7e3b36-64e2-4c33-9ae9-4bcea66f8ac8;ccb;investor;1edcd9d6-a928-4cb4-90b7-28143b1d198a;CCB-50914965;active;15007.00;0.019221;13;PRICE;pix_same_day;SIGN-fa7c8d48;"{""ccb_pdf"": ""http://files.example/fa7c8d48-3b01-4482-9d47-6ce2594fe1f6.pdf""}";DEBT-fa7c8d48;REQ-fa7c8d48;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-fa7c8d48;EXT-fa7c8d48;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2869f722-c20c-408a-9451-6205620457ad;fefdd941-bcbd-471a-b22e-c715f9f8a69a;ccb;investor;f661d394-0621-4b61-b3fd-505501206122;CCB-60690180;active;17241.00;0.020748;13;PRICE;pix_same_day;SIGN-2869f722;"{""ccb_pdf"": ""http://files.example/2869f722-c20c-408a-9451-6205620457ad.pdf""}";DEBT-2869f722;REQ-2869f722;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-2869f722;EXT-2869f722;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1f529f9d-91ec-414e-9200-635e87c1ea24;de14a71c-a231-49f0-bafd-fcc5dd42a5c1;ccb;investor;b9de152a-e86f-4807-aa2a-a04e8fa666ae;CCB-81183082;active;15207.00;0.042428;6;PRICE;pix_same_day;SIGN-1f529f9d;"{""ccb_pdf"": ""http://files.example/1f529f9d-91ec-414e-9200-635e87c1ea24.pdf""}";DEBT-1f529f9d;REQ-1f529f9d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-1f529f9d;EXT-1f529f9d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
93b50980-a829-417a-9feb-0ebb49545125;d2fb1823-d257-4580-8a4b-a29230ec8df7;ccb;investor;69d95f74-3592-4d92-abd7-dca86088f608;CCB-50999528;active;4264.00;0.030050;20;PRICE;pix_same_day;SIGN-93b50980;"{""ccb_pdf"": ""http://files.example/93b50980-a829-417a-9feb-0ebb49545125.pdf""}";DEBT-93b50980;REQ-93b50980;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-93b50980;EXT-93b50980;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1b10e292-e217-4340-b6b4-662da28771a1;852ca47e-1de4-4b98-9057-c5d762a1a993;ccb;investor;d4c9abe9-e37f-4d25-a5dd-2bc8ed007d62;CCB-39343898;active;4975.00;0.015324;7;PRICE;pix_same_day;SIGN-1b10e292;"{""ccb_pdf"": ""http://files.example/1b10e292-e217-4340-b6b4-662da28771a1.pdf""}";DEBT-1b10e292;REQ-1b10e292;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-1b10e292;EXT-1b10e292;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6c735624-e78a-4107-9869-cdef3f1caf31;241ae55d-7c69-48b7-bf3d-2765f0849dd2;ccb;investor;c85c4842-d40d-44ec-9c63-6890423ef29c;CCB-22576329;active;29510.00;0.016097;20;PRICE;pix_same_day;SIGN-6c735624;"{""ccb_pdf"": ""http://files.example/6c735624-e78a-4107-9869-cdef3f1caf31.pdf""}";DEBT-6c735624;REQ-6c735624;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-6c735624;EXT-6c735624;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
23c36057-04cf-401d-84a9-ac24ae2a4fcb;e0ab0cb8-6e16-473a-9a59-c1cf8006bacb;ccb;investor;b2aa2c74-4854-4db0-9448-c0ce6bdb68d7;CCB-37706186;active;26624.00;0.037017;11;PRICE;pix_same_day;SIGN-23c36057;"{""ccb_pdf"": ""http://files.example/23c36057-04cf-401d-84a9-ac24ae2a4fcb.pdf""}";DEBT-23c36057;REQ-23c36057;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-23c36057;EXT-23c36057;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b59a244d-1537-41ee-a873-1422db847e50;3a7bbf91-60ec-4949-b3e4-765d0565bae7;ccb;investor;7f1ab27f-8ad7-45a4-8b3c-c6b3d243d7f9;CCB-16381379;active;7803.00;0.019052;23;PRICE;pix_same_day;SIGN-b59a244d;"{""ccb_pdf"": ""http://files.example/b59a244d-1537-41ee-a873-1422db847e50.pdf""}";DEBT-b59a244d;REQ-b59a244d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-b59a244d;EXT-b59a244d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fa379f2f-3519-4551-817e-327180cf8d56;088cd014-7862-44d2-a9f4-4f570aba49bd;ccb;investor;aae7847a-3ff1-4769-bd4d-285c828d274e;CCB-28749658;active;16296.00;0.035759;22;PRICE;pix_same_day;SIGN-fa379f2f;"{""ccb_pdf"": ""http://files.example/fa379f2f-3519-4551-817e-327180cf8d56.pdf""}";DEBT-fa379f2f;REQ-fa379f2f;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-fa379f2f;EXT-fa379f2f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e14bff40-a7d5-4f08-9ee5-ab3e9aa97ad3;d5977bc9-1099-4e9d-8fa5-51ffd75be82f;ccb;investor;39205aab-7775-4649-856d-d42bb9a0a47c;CCB-26509397;active;2925.00;0.038187;18;PRICE;pix_same_day;SIGN-e14bff40;"{""ccb_pdf"": ""http://files.example/e14bff40-a7d5-4f08-9ee5-ab3e9aa97ad3.pdf""}";DEBT-e14bff40;REQ-e14bff40;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-e14bff40;EXT-e14bff40;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
07e54967-35de-48ea-a331-0c31a1bfa32f;059d0de1-5bdc-49b8-87b8-610a0ca3f3dc;ccb;investor;1b03723f-e5b0-47f7-abcd-9ad38f02e8f5;CCB-44994335;active;17937.00;0.043999;16;PRICE;pix_same_day;SIGN-07e54967;"{""ccb_pdf"": ""http://files.example/07e54967-35de-48ea-a331-0c31a1bfa32f.pdf""}";DEBT-07e54967;REQ-07e54967;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-07e54967;EXT-07e54967;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
83e6000c-ad75-4758-93b4-e02e0ba25bff;281c8b66-6d16-418c-8aba-22b91522c508;ccb;investor;369dd85f-ed56-42d0-a841-e8ad9c387014;CCB-96598126;active;19859.00;0.035964;13;PRICE;pix_same_day;SIGN-83e6000c;"{""ccb_pdf"": ""http://files.example/83e6000c-ad75-4758-93b4-e02e0ba25bff.pdf""}";DEBT-83e6000c;REQ-83e6000c;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-83e6000c;EXT-83e6000c;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d4fd2688-3eac-4a3b-8b58-eebb1b0ae632;4c33c914-1fb3-42c1-b30f-38d7ce42c6fa;ccb;investor;53f660da-1dde-47d2-baed-c8e7c82f7297;CCB-27921803;active;28637.00;0.032401;14;PRICE;pix_same_day;SIGN-d4fd2688;"{""ccb_pdf"": ""http://files.example/d4fd2688-3eac-4a3b-8b58-eebb1b0ae632.pdf""}";DEBT-d4fd2688;REQ-d4fd2688;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-d4fd2688;EXT-d4fd2688;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ebae6eb9-1ec8-484e-9b31-d235ad582906;b860d5a1-9e03-4e08-bd96-dc69d3dbeb42;ccb;investor;c2fe9061-053f-4e3b-92a3-4367ce325bf5;CCB-31302594;active;14092.00;0.016692;21;PRICE;pix_same_day;SIGN-ebae6eb9;"{""ccb_pdf"": ""http://files.example/ebae6eb9-1ec8-484e-9b31-d235ad582906.pdf""}";DEBT-ebae6eb9;REQ-ebae6eb9;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-ebae6eb9;EXT-ebae6eb9;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
946139a6-aca5-404d-b36f-fbf48bfdaa0f;aa9b446c-2394-4ec6-b2b8-8483d14ef59e;ccb;investor;f3d574f4-e9d1-48dc-9a36-b08b803dd407;CCB-88279234;active;27608.00;0.041141;11;PRICE;pix_same_day;SIGN-946139a6;"{""ccb_pdf"": ""http://files.example/946139a6-aca5-404d-b36f-fbf48bfdaa0f.pdf""}";DEBT-946139a6;REQ-946139a6;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-946139a6;EXT-946139a6;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
15e01c2d-45f7-420e-bff4-bfa2cb3908d7;17d2ffc1-6446-48e7-89d1-7f5e3639290e;ccb;investor;7c1a38be-93b1-4159-bcb2-f3d2bd1d4db3;CCB-26558169;active;25808.00;0.019987;11;PRICE;pix_same_day;SIGN-15e01c2d;"{""ccb_pdf"": ""http://files.example/15e01c2d-45f7-420e-bff4-bfa2cb3908d7.pdf""}";DEBT-15e01c2d;REQ-15e01c2d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-15e01c2d;EXT-15e01c2d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
da522108-8809-4e8c-8f1b-2212e80c061d;adb29d16-3a5a-4361-b643-548fb72c74b0;ccb;investor;4dfec4c4-34aa-4f5e-a6d4-a9c65e163ceb;CCB-27877755;active;12820.00;0.040025;22;PRICE;pix_same_day;SIGN-da522108;"{""ccb_pdf"": ""http://files.example/da522108-8809-4e8c-8f1b-2212e80c061d.pdf""}";DEBT-da522108;REQ-da522108;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-da522108;EXT-da522108;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
be08db9f-5bda-498d-b97d-a2f0971f1246;13ccb22d-c2ff-464a-8748-371290583c06;ccb;investor;4a22f3fe-1b4d-4f57-bbee-0842d970dd7b;CCB-62546787;active;2246.00;0.019311;14;PRICE;pix_same_day;SIGN-be08db9f;"{""ccb_pdf"": ""http://files.example/be08db9f-5bda-498d-b97d-a2f0971f1246.pdf""}";DEBT-be08db9f;REQ-be08db9f;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-be08db9f;EXT-be08db9f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
829cb93b-5189-4147-9487-636972118a1c;6dd59601-4c52-42ab-95ec-2b031af5d00e;ccb;investor;8b889922-d810-4e83-8561-0dcda929bfae;CCB-97153678;active;11091.00;0.030958;10;PRICE;pix_same_day;SIGN-829cb93b;"{""ccb_pdf"": ""http://files.example/829cb93b-5189-4147-9487-636972118a1c.pdf""}";DEBT-829cb93b;REQ-829cb93b;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-829cb93b;EXT-829cb93b;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4e3d8f1d-0df1-46bc-9781-153486d29cba;988e4f54-0812-4599-9b8c-e2fb04a2e2c6;ccb;investor;d4f615b9-cec5-45b5-ba96-950caac26cff;CCB-28171312;active;26565.00;0.030796;9;PRICE;pix_same_day;SIGN-4e3d8f1d;"{""ccb_pdf"": ""http://files.example/4e3d8f1d-0df1-46bc-9781-153486d29cba.pdf""}";DEBT-4e3d8f1d;REQ-4e3d8f1d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-4e3d8f1d;EXT-4e3d8f1d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4ce899e3-d2d2-49b6-abce-63d9bd99cfa5;378c1b2d-5501-454a-88d1-49dca8519fdf;ccb;investor;5545e9d1-8c54-426d-8947-45d124ed764f;CCB-31521348;active;8121.00;0.033628;15;PRICE;pix_same_day;SIGN-4ce899e3;"{""ccb_pdf"": ""http://files.example/4ce899e3-d2d2-49b6-abce-63d9bd99cfa5.pdf""}";DEBT-4ce899e3;REQ-4ce899e3;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-4ce899e3;EXT-4ce899e3;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f950306f-5eca-4a83-9952-0d135b3ca567;85a3eb2c-7229-4e06-995f-73e626a3e82d;ccb;investor;891a1912-73f6-43cd-9223-f9f3d246ce28;CCB-28753387;active;18537.00;0.038778;6;PRICE;pix_same_day;SIGN-f950306f;"{""ccb_pdf"": ""http://files.example/f950306f-5eca-4a83-9952-0d135b3ca567.pdf""}";DEBT-f950306f;REQ-f950306f;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-f950306f;EXT-f950306f;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
328aebae-c477-4209-a37c-187775be11d7;fa149946-a046-4863-a547-c02482d35fdc;ccb;investor;7cbf3efa-c2ac-430e-8cd9-ae950d7816c7;CCB-69683513;active;26227.00;0.025991;6;PRICE;pix_same_day;SIGN-328aebae;"{""ccb_pdf"": ""http://files.example/328aebae-c477-4209-a37c-187775be11d7.pdf""}";DEBT-328aebae;REQ-328aebae;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-328aebae;EXT-328aebae;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
20282347-6319-4ccd-9f9a-7a7e2725de11;07900cd1-b686-4416-8f14-158172b1a7cd;ccb;investor;50d6cdbf-8a3d-4754-b32a-40d009d2cfc9;CCB-14890619;active;12540.00;0.028198;17;PRICE;pix_same_day;SIGN-20282347;"{""ccb_pdf"": ""http://files.example/20282347-6319-4ccd-9f9a-7a7e2725de11.pdf""}";DEBT-20282347;REQ-20282347;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-20282347;EXT-20282347;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1fb0b467-d77c-47fe-bac9-c27747df8415;1e069381-805f-4ac1-a190-f8d321f7e40b;ccb;investor;052ec11d-1764-4516-a4c0-9ca7b97092ca;CCB-31535806;active;11733.00;0.042669;18;PRICE;pix_same_day;SIGN-1fb0b467;"{""ccb_pdf"": ""http://files.example/1fb0b467-d77c-47fe-bac9-c27747df8415.pdf""}";DEBT-1fb0b467;REQ-1fb0b467;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-1fb0b467;EXT-1fb0b467;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0e5ad359-903b-4a86-a0c2-73214edbb70a;4f6fbc11-be20-4825-94d9-40271b3332bf;ccb;investor;43d37a8b-17a9-429f-814d-7373ad7012f6;CCB-28902999;active;18494.00;0.035443;17;PRICE;pix_same_day;SIGN-0e5ad359;"{""ccb_pdf"": ""http://files.example/0e5ad359-903b-4a86-a0c2-73214edbb70a.pdf""}";DEBT-0e5ad359;REQ-0e5ad359;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-0e5ad359;EXT-0e5ad359;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c8217adc-a476-422a-a14c-d47958569fbf;17af71a5-f2e4-4c2d-a4b8-f7a0eb61877c;ccb;investor;9de5f453-2fb3-47a2-b862-96abad74a7d2;CCB-80272703;active;11929.00;0.018430;19;PRICE;pix_same_day;SIGN-c8217adc;"{""ccb_pdf"": ""http://files.example/c8217adc-a476-422a-a14c-d47958569fbf.pdf""}";DEBT-c8217adc;REQ-c8217adc;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-c8217adc;EXT-c8217adc;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0ebf42d3-3796-49c0-8358-44e7a008eb7d;b746f120-04a1-4e65-b02a-a5999ab710a6;ccb;investor;8684fe62-eac0-4948-abad-0d323d9861f8;CCB-87550500;active;19085.00;0.022659;15;PRICE;pix_same_day;SIGN-0ebf42d3;"{""ccb_pdf"": ""http://files.example/0ebf42d3-3796-49c0-8358-44e7a008eb7d.pdf""}";DEBT-0ebf42d3;REQ-0ebf42d3;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-0ebf42d3;EXT-0ebf42d3;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
446cec37-eed8-4ee7-8a3e-9380c79eb6cc;7a032b4a-e18f-4d39-8608-5215bc000996;ccb;investor;f3b0ee73-bcbb-49b8-9e72-88a1f74b805e;CCB-37345611;active;7057.00;0.041132;24;PRICE;pix_same_day;SIGN-446cec37;"{""ccb_pdf"": ""http://files.example/446cec37-eed8-4ee7-8a3e-9380c79eb6cc.pdf""}";DEBT-446cec37;REQ-446cec37;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-446cec37;EXT-446cec37;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5e5d9f7d-96d9-49d7-85b8-547bd6a301bd;46b806a6-8750-4178-b436-f2899ccd0083;ccb;investor;e5ebd2f8-bef9-453c-a8a5-1b23400e4046;CCB-78146660;active;24317.00;0.024206;23;PRICE;pix_same_day;SIGN-5e5d9f7d;"{""ccb_pdf"": ""http://files.example/5e5d9f7d-96d9-49d7-85b8-547bd6a301bd.pdf""}";DEBT-5e5d9f7d;REQ-5e5d9f7d;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-5e5d9f7d;EXT-5e5d9f7d;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5ff7e596-ac0b-4c4b-acd6-f759212f43ba;68565861-6453-42aa-8337-ccf8ed6ad4d0;ccb;investor;37c45146-70bb-4d06-932f-9e5a18186e35;CCB-95535776;active;24781.00;0.018181;13;PRICE;pix_same_day;SIGN-5ff7e596;"{""ccb_pdf"": ""http://files.example/5ff7e596-ac0b-4c4b-acd6-f759212f43ba.pdf""}";DEBT-5ff7e596;REQ-5ff7e596;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-5ff7e596;EXT-5ff7e596;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
71f0d314-7ef6-4a5c-a6cb-11fec98717c2;985ae6b5-9127-4d73-8a10-ddeea32934dc;ccb;investor;aefb406f-9dbd-4bce-b3ac-a9f6715af580;CCB-76144365;active;8828.00;0.042926;11;PRICE;pix_same_day;SIGN-71f0d314;"{""ccb_pdf"": ""http://files.example/71f0d314-7ef6-4a5c-a6cb-11fec98717c2.pdf""}";DEBT-71f0d314;REQ-71f0d314;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-71f0d314;EXT-71f0d314;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
edf2b532-3cb9-461c-a885-cb39a0f95484;ebc185a8-ec9c-46fe-a287-d6025bf3eadd;ccb;investor;436b3f04-b3e9-40ad-85e2-645de3d704ec;CCB-27420387;active;17790.00;0.029627;18;PRICE;pix_same_day;SIGN-edf2b532;"{""ccb_pdf"": ""http://files.example/edf2b532-3cb9-461c-a885-cb39a0f95484.pdf""}";DEBT-edf2b532;REQ-edf2b532;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-edf2b532;EXT-edf2b532;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4e265ad2-933b-45cd-8775-50551fef9406;36ee8aef-ddc8-4c98-9636-aed4a5fd724e;ccb;investor;20342b22-fa7e-4645-bb88-1cbcf1a91632;CCB-66882630;active;11233.00;0.015509;18;PRICE;pix_same_day;SIGN-4e265ad2;"{""ccb_pdf"": ""http://files.example/4e265ad2-933b-45cd-8775-50551fef9406.pdf""}";DEBT-4e265ad2;REQ-4e265ad2;2025-09-03T12:00:00;2025-09-04T12:00:00;;IK-4e265ad2;EXT-4e265ad2;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
