consignment_agreement_id;borrower;issuer;enrollment_id;consigned_margin;valid_from;valid_to;status;trace_id;created_at;updated_at
ecaf55f1-0d49-480d-8e5c-00dd158b9092;7940afba-9196-47e9-8cb7-0f1fa4f73d81;Prefeitura;ENR80971826;804.04;13/04/2023;23/01/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ecc5ea07-888b-40d8-a25b-43811dec31ba;7b7e8725-0305-443a-b67a-92ee2c79b301;Estado;ENR38053470;2462.62;03/12/2021;13/08/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ba132697-769a-497a-b158-b522359f5c70;519cd987-e4df-4d57-bab2-d23d558257a3;Prefeitura;ENR61860508;690.84;01/05/2020;21/09/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e532c73d-356c-40c4-a6ed-60e523dea363;9ba1ce9c-1394-4fa9-8713-279a3ad07510;INSS;ENR82349714;2749.44;28/08/2024;13/01/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
789d5608-9ee6-4b7e-870a-b98e174dbcd1;f18f3107-1a76-4589-a70e-a6c92d710dc3;Autarquia;ENR20357497;3324.02;10/07/2022;02/09/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b1ff256f-a4a6-42f0-bd81-fa24f83bc5a1;8deaa32b-866b-48aa-a5e2-8290de998ac1;Exercito;ENR54404708;4600.37;17/09/2024;07/05/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5767244f-44bf-4b4c-844e-de48cbe4d7c0;fd67f661-176d-47f0-aa21-43b6d2dfd23f;Autarquia;ENR44928862;2942.01;21/07/2021;29/08/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
2410a757-3489-4655-8e5e-facf1d62f0f5;ae26e97d-0658-40e4-9a57-572b4d35e95d;Estado;ENR67399950;777.10;13/09/2023;15/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
15a897ac-2bd5-470c-8560-9846baf57a2b;253e5c06-9e7a-4a14-92cf-7f34da95da8d;Prefeitura;ENR56041889;2512.38;09/07/2021;10/02/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b9408692-4977-4f7b-b879-5706162c0d9f;b3393d68-d4b8-4a3e-bc4e-2960bc8eefde;Autarquia;ENR95840310;1084.43;06/07/2024;11/03/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
35868d70-1b6c-4990-bcd7-14bcaa3b38c6;8ceb3767-b72d-4f71-8996-49250b1cbd76;Prefeitura;ENR14327083;4493.29;26/07/2022;26/03/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0c4aa0c3-3950-46bd-b433-5ab1caae8da1;05cbea4c-4c6b-4df2-ba70-4b76f9a93160;Autarquia;ENR22485386;420.24;27/07/2021;18/11/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f8154e89-7a10-49a3-b6ec-ebc458c357b7;fc3b1d51-647c-4b65-8f7d-a2e5daff951c;Exercito;ENR86022850;796.06;09/07/2023;24/01/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a952c96e-2d28-406a-8e18-244bdb4929c3;d727ea3e-8c41-41c6-b666-58f912c8e7af;Estado;ENR66676013;3469.59;16/08/2020;04/08/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
af28b50d-fa4b-4d11-a2b8-548e472e72f7;3d533ac5-ac8c-4b25-9e1f-2715eac70177;Exercito;ENR24133441;444.98;04/02/2022;07/05/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
cc2e80da-e129-41a8-87b9-6c46fa0e2ad8;87f55c3b-4e25-4ada-9649-b8810f80cdb1;Estado;ENR17166453;3574.95;04/02/2022;13/11/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
50c63b02-7af9-48a6-9404-254c3758eefd;fa39d15b-8a86-4e76-9832-4bceae92b18d;Empresa Publica;ENR88062592;1796.18;08/05/2024;20/12/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4d057cd9-6f06-431f-a5dd-a4178b0ed643;b7a764de-8be5-4706-a5d1-c4206962ccc7;Estado;ENR75797638;333.48;23/02/2023;16/10/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5939dbfc-4873-41da-8f07-6655df16e6c9;3e1dabc4-b5ac-4695-852e-633533746c9e;INSS;ENR11598138;5112.37;30/04/2020;24/02/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a1c698a9-00aa-49ad-8080-e47ad1983533;3662f6f0-97e8-4a87-8561-8548d93a9263;Prefeitura;ENR10997516;5096.81;20/03/2020;30/11/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
012feb90-3cf4-46cb-ab27-410a35a38981;144b17d2-7f4d-41a7-9460-6c6515057629;Exercito;ENR83312006;2284.97;16/10/2021;06/12/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
af82c4da-9e6b-4b84-8dae-752f26a4e612;60b4c784-d06a-44de-8336-a8d2c7ac4a79;INSS;ENR13573953;1164.36;21/01/2022;19/12/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8485b24d-d92b-421c-b924-161410331140;03a186a7-47eb-46d6-832b-05361ed8d9d0;Prefeitura;ENR37382871;2572.39;26/04/2020;26/09/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ef712f14-73dc-477f-ba66-51a0dfc43cc5;078e06b2-f0f3-4fd5-bdc6-22bdb747cfc8;INSS;ENR11663879;5388.57;15/02/2021;27/08/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7b879fef-0e9e-4b1f-9879-0afb497efed2;6d14f0ce-b4a0-4686-984d-9b6092f00d9f;Exercito;ENR17286445;3122.86;17/01/2024;09/04/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
77fab3c0-2178-484e-8391-069f5230c448;0deb4b91-8ff5-4741-9edb-08a556df23da;INSS;ENR86296453;1084.30;28/02/2024;08/02/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
cee62802-10f0-4872-96d9-00deaec5463e;9e6a1345-f823-402a-81bd-f63b8488c329;INSS;ENR52400280;925.33;15/08/2022;12/03/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9982c42c-2768-41e1-8ebe-a6867974499e;574dcc22-8c7e-48c8-84d7-371211aae82a;Prefeitura;ENR75252070;665.34;10/06/2020;03/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9b70c693-c7ad-421e-8d6c-e8dc985213b8;032e5ec5-99cf-4fa3-bfd4-f4c2fd75cb72;INSS;ENR92816315;2141.26;26/06/2022;18/02/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9f6b6117-a2a8-49b6-b7f9-1ff61241ee95;e6ac8dc8-e15c-4a88-bd5c-c6134fdb668c;Exercito;ENR73433184;4289.38;20/03/2020;27/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
40fed642-d335-4269-b4d8-daeb5f3b6246;22ab6199-d1b8-4bef-b886-04e7658f8367;Autarquia;ENR60518114;5273.11;25/01/2023;13/04/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1b64f76c-d43a-4ec7-8e1a-179e48abd4fe;9d63e3e7-274f-45ef-9f38-d13ed67b6136;INSS;ENR83013750;1243.47;28/08/2022;03/07/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1762e992-9c5b-4250-8b50-ccadaf294483;25012e3f-3cf8-48bb-ace4-73710426fea1;Empresa Publica;ENR58151049;2247.07;22/12/2024;27/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3b9f8d82-2818-4b4d-97e1-a6f0c9819230;00ee0738-046f-4e21-99a6-82196fd95b06;Exercito;ENR66706095;1027.58;06/06/2021;31/03/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1ee7c8ea-bfa3-4dcf-a03d-eb95f7826660;7a38ef81-673c-42b1-8ca5-809ffbfefcc2;Empresa Publica;ENR46518689;3081.32;04/07/2022;08/04/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9af55b91-8159-447a-bfad-93667b06d710;5c1d39f4-e1a5-4c81-bef3-a16c97c4a84f;Estado;ENR49649969;1731.46;12/02/2020;04/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5f2d8aac-d7d0-42cf-8e47-72c9bbe66db2;70774f41-43e9-4200-845f-68e8849f1c14;Empresa Publica;ENR24572502;3871.39;08/03/2024;15/09/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c3e17448-1ecf-4cb8-a352-1067d9ee9874;51b418a6-1a2a-4f2d-8b1c-2922eae21f0b;Autarquia;ENR22050352;868.98;07/10/2023;26/10/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
eef2ef02-dc6e-48a1-8d57-80cd3f518779;22faef8f-be2a-43f4-8708-daed68745a28;Exercito;ENR53364137;4568.48;07/03/2020;23/07/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
344d63f5-f571-49c4-be7a-207a22c1fdd1;18714134-6ef2-4d87-8ace-1132d59d23d6;Exercito;ENR23740277;4899.23;03/02/2022;05/08/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
733fe2c8-920e-453b-b479-c37c39f29c8b;d3ee0b4b-3354-49fc-a4de-e14755af1bc7;Autarquia;ENR54085594;4855.37;08/11/2022;12/03/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
03ea3c44-ea0d-4e91-be4e-5cd91350631d;de2a71fb-b043-4288-b08a-b9f6c963ca08;Prefeitura;ENR29589550;3373.38;06/09/2024;21/03/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f53454d5-b26f-440e-8e49-b42d923817d2;db00fea6-17e5-40bb-b7e3-618dc9b304ff;Estado;ENR70834541;5037.38;02/09/2021;17/08/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9500a33b-4fe8-471d-8052-8b8d5eab4d9a;244937a4-5b60-4fec-ad65-dedf54ff008f;Exercito;ENR45699287;5180.90;19/09/2020;09/06/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
612373f5-15cd-4849-b206-93b0531d17b1;5ec51bfe-8d75-4f77-901b-43529fc9650a;Prefeitura;ENR83196927;5674.66;15/01/2021;07/11/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a54e8c91-bb26-4a37-bd59-13c5e76a578d;b87e129b-ad96-4cb7-807a-3f3f42d0c83b;INSS;ENR60640988;4810.59;10/12/2023;13/11/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b00469f6-082b-43dc-8484-71e1b3eb2037;a84af972-c641-4aec-817e-45485092f8b3;Exercito;ENR10307928;5253.31;03/04/2020;15/08/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
03196f41-c228-4140-91dc-a5cde1e78aef;6dccd96c-7868-4dcf-80a0-bb3ec6a3a7ff;Exercito;ENR20859532;5262.94;02/10/2020;25/05/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
448bbe9b-a138-40be-b365-2dc40c378e64;b8c710fc-5956-4c4e-90f3-8800c793bdb8;INSS;ENR61667224;3455.12;11/09/2023;20/09/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
16588bf1-0516-44fc-b96c-3728369e7c4a;672ae7ef-57ca-428c-82b2-529f2a67dcde;Exercito;ENR77274539;1948.73;03/03/2020;01/07/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e52d7ed3-c0b2-49e9-ae47-1a73cfbc28f7;dcf28310-378a-4b2e-a6b9-74248bf8218c;Prefeitura;ENR76543091;2591.08;11/06/2023;16/11/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c2e6788e-c3c0-44d4-9560-b66a9435d385;feb1c28b-6a12-4537-94a0-22e36a799fe8;Exercito;ENR22554650;3411.64;25/10/2020;06/01/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1808eec1-b6a3-41c2-9ea6-bf3d4073f890;e2ce2948-f778-4e81-a675-1db2750842d7;Autarquia;ENR86768289;5958.61;27/09/2023;02/01/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ab41148b-ef67-4cce-b9eb-c522d0f56c86;93cdba2f-e906-40f5-a244-e2fb2c522ac2;Prefeitura;ENR53974190;2448.57;09/07/2024;18/01/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
17bd1aee-50d5-481d-96cb-e2f3af490c1e;965112d2-2879-4e21-abef-f4817cc7f580;Estado;ENR68497571;466.82;11/12/2023;11/07/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6225d060-cee1-40ff-bf0b-d2a39a157ee0;a0e15d43-c8a4-4e6d-83a9-2123311d1554;Autarquia;ENR68511848;4901.39;31/12/2022;16/01/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8d963e2c-dad6-4d30-b3c6-222806859ecc;f1ec727e-b8b0-4a68-ab71-164482fbaf9e;Empresa Publica;ENR22336143;5338.51;27/07/2023;27/12/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5b187f68-c808-418b-9672-19721c058c23;08f1c4d1-55b8-4a7e-9871-a46a71054144;INSS;ENR41536218;3231.13;05/07/2023;21/02/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5c451324-9d27-4dc8-b5c3-efd29ad7ec88;b1a8a16f-7c54-4f9d-9c29-5b747957fefc;Autarquia;ENR97745011;3521.49;30/11/2020;17/01/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
339a6017-be45-4d45-a3d2-eab66c01c3ea;48a1b778-e61d-4011-9ace-be4a7a51b147;Exercito;ENR66813932;3743.81;01/05/2021;12/02/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
8a625d41-c033-4d61-8fac-e1d04766c606;2a8324c5-6770-49b3-9116-9cb589109a6a;Estado;ENR70914624;4486.02;17/12/2021;16/02/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
651477d9-af4d-469f-b772-604d637746c6;a0f52cba-c364-4afd-b5ca-b1d0198a3464;Empresa Publica;ENR98330136;5818.46;23/05/2024;08/04/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
28101240-aed2-402b-b24c-e577bfbb65ff;dd4b0a8d-0c7e-47b5-ba0a-4ae1f73b5798;Exercito;ENR90774285;4383.92;09/08/2023;05/09/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ccfe2799-76a9-47b0-a225-2fc750354642;14889089-a517-47c4-9ae5-72a9176c995b;Prefeitura;ENR41289713;1003.21;18/07/2022;07/11/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ef06d819-ed3c-428b-b276-a67d5d239179;a17f7ca3-20fa-4244-a634-4aa9696cb115;Estado;ENR39304430;918.83;23/06/2023;25/07/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a5552eab-3340-45f3-a355-2c7dcd69da16;df99af4a-90b7-47be-a5d4-745f5e2e32c6;Autarquia;ENR62808374;3787.22;23/02/2020;10/01/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
40be532f-e122-49c5-8456-cb4115bb074c;3d5d0a16-6f17-466c-beed-a3be7bab1da7;Estado;ENR66160608;4753.39;27/05/2021;15/02/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a82c6a2f-8bb2-4c24-a4ef-5be5b6770279;4e3772d9-0691-4479-b21a-93c083068a97;INSS;ENR71902033;3279.36;05/07/2020;18/12/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ee8d92a4-9f1e-4c33-924c-739e089192b1;b9ec523d-8641-4615-8ae1-0b968d635afc;INSS;ENR62883217;2490.33;15/03/2024;09/06/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3454e42f-8d5f-40e4-a2da-662c76b0d340;125a6aae-7f92-4572-b1a1-91f63fdd56bc;Estado;ENR73941585;4141.41;09/03/2021;06/05/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7e03791d-211e-46e2-aa0c-d7365ac2f064;5b354f7a-e88a-4073-bce7-557490366f8d;Empresa Publica;ENR78063106;2910.10;20/04/2024;27/07/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5867aa7a-b14d-414f-ba99-69caa585d138;5ed66772-83fb-4a39-b2c3-132655d2d472;Exercito;ENR72477775;5273.84;21/05/2022;27/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fe6c5c92-0767-4097-991c-6bdffcc12db3;dfe96f3f-8040-400a-b958-cc4fe8bc2875;Prefeitura;ENR18937566;4241.25;11/08/2024;01/03/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c7602859-70a4-4d3c-8de9-ab6a51f6907d;7c163f2e-da08-4de4-95f8-ed744f5b3f0f;Prefeitura;ENR86528471;3456.17;08/12/2021;13/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
e79f4c38-aaf3-4b8f-9b6d-d235e6c7c9ed;f292b520-db11-40c3-b300-2da47800bcd4;Exercito;ENR15675407;5745.06;24/08/2020;05/01/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b00dc82e-39d9-4a70-af16-119b50d2f3b0;3178f434-df19-4946-8e16-00285e381dd5;Prefeitura;ENR72853711;568.58;12/02/2020;30/06/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
b96d4528-5efa-449a-921d-22da6cd6ee36;effd18f5-9181-4b6d-9e10-9196ec820863;Exercito;ENR27231096;5039.79;06/10/2020;23/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
544eb698-ef54-40cd-a547-5c448d628293;7d4430cf-74de-4516-8b40-5b007342500f;Exercito;ENR51325007;5957.43;14/11/2020;29/07/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
17c34194-e3a7-4382-b660-0a2a152afe43;b1519ff2-d587-442b-ba73-f9927c1f43c0;Empresa Publica;ENR72378321;2877.77;08/01/2020;11/08/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0c216346-918c-4edd-af89-b2ea5a5b77e1;b3867677-e610-497e-bac5-485116dbfb4b;Autarquia;ENR76212890;4792.60;31/07/2020;13/08/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
0f93c8bb-c70d-42b0-8318-40169b621994;9c69e3de-3545-4117-9f97-6575d40e1135;Exercito;ENR12444877;5770.82;27/10/2022;12/05/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6135dbd5-1b92-465f-bcc8-0fcb1a93af2e;cfacbd97-143f-43b4-bb11-262f00dd4821;Exercito;ENR91840956;5271.04;25/06/2024;20/05/2025;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6455a91d-b9a9-4203-9564-d22afdf4ed5b;54022272-e73a-4e95-a889-81042d9e1a8d;Autarquia;ENR67797781;4406.98;07/07/2021;26/05/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
eccce780-ad5e-4ef8-b853-285b4d09b60f;e1e35e09-3cbf-47a9-9196-72167b559896;Empresa Publica;ENR31980675;2816.99;03/12/2024;13/05/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1b53ae66-3816-4ed3-99ef-b579c3ce1dea;8040cf5e-521e-4f7f-b462-670e8eac4a6b;Prefeitura;ENR29205345;1238.21;27/03/2021;23/12/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
fcdb8b42-55cc-4614-8006-15e2c9dd047c;ade90e48-6ce0-4c7d-ad50-05befd31d65f;Estado;ENR77383154;1993.41;11/12/2021;06/06/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
5f2b5c6c-ee94-47fe-aec4-467d8962dee9;48f977c1-6ecb-457a-b235-2a9720313e28;Autarquia;ENR69852714;4829.91;06/02/2022;06/08/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
39494e09-8ae1-46a6-b09d-16122576231b;48505171-cca8-4763-82df-02a046bdf538;Exercito;ENR95989014;3184.22;28/05/2022;23/04/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
32265999-99fe-4054-bb98-7c37b4d4ac07;2e15b1eb-6143-4eb0-8624-450c5ebbe4c3;Autarquia;ENR55465076;1822.30;23/03/2021;18/07/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3e611d80-34d6-4f66-9ca4-f404962c0229;8bf681db-baf6-47f8-98b9-1ef784e33ae7;Empresa Publica;ENR32560074;3574.81;28/06/2021;19/06/2025;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
9b153f7e-01fc-4995-9799-ee9a89b152f4;f27a940f-8c36-4197-a5a5-022af431e664;Prefeitura;ENR29278969;5753.67;08/12/2024;02/08/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
1841bc65-7e7b-41e4-9afa-8ac54c4fe324;0fc9bada-47de-45a3-9076-60c48f213d00;Empresa Publica;ENR45119751;3384.81;06/02/2021;28/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
cdf748f4-a388-4b52-8d19-3ab534ab4536;c12f0f3d-0183-4698-bbba-8c7359f028f6;Autarquia;ENR50282585;3985.68;15/07/2021;28/12/2027;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4b734fd9-63c3-46b7-bf70-7b1e2ed790d6;12ba8163-795c-4bcb-9c79-03f77f756014;Estado;ENR66043889;4130.95;11/09/2023;17/06/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
a078d490-1204-47d1-a59d-3b9120f9fd86;bcd6895e-bf1c-40bf-aa1c-5133da970d32;Prefeitura;ENR67708106;2165.95;19/11/2022;20/06/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3ede85c5-ade8-4fce-aa0c-5a400bb3888b;6efaae63-b109-4d56-b412-5e567c66e436;Estado;ENR72227364;1331.37;05/10/2021;20/03/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ae938cb1-603d-46d2-82b3-db73c99d3161;b5e528ec-bda2-4e3b-ae86-2849bec57d9b;Exercito;ENR17853213;2597.21;15/03/2021;04/12/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
4b30307d-e695-4167-8085-703fa24f5127;bfe6b0b1-015f-4e23-a8f3-ed1de2f209d2;INSS;ENR41549180;4988.28;12/12/2024;18/12/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7caa9d0a-de37-4baf-b8af-540c25baf487;fed64a7d-c0dd-40b0-9b69-7e0deb794a37;INSS;ENR89757366;4002.98;10/09/2023;25/07/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6fa6e925-f9c4-418e-933d-bb7082927096;abfba94c-fd65-4100-925e-6f616a7a9b50;INSS;ENR53986172;5344.01;19/05/2020;17/02/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
453f4f63-bd73-4237-99a7-344016336203;fa897348-4cb4-4f71-97f8-1ff274c8f982;Empresa Publica;ENR96813221;830.75;30/04/2020;22/04/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
de64e56c-b27a-4151-9ba6-b5f82cf318bf;740f8480-304b-419a-90ef-e4d3bf76911c;Autarquia;ENR83810814;1254.51;07/08/2020;04/03/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
723e1272-fdc3-40bd-8210-afa7401e4606;d37e0173-3758-4edf-9604-69162db9bac4;Estado;ENR66726947;2459.87;14/04/2023;19/05/2026;active;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ae3f128e-8684-4be8-ac91-2318a81b3487;e9c9ba5f-8df7-48d1-ade4-b0e021248b8a;Prefeitura;ENR19110687;608.14;09/12/2022;21/02/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
91d3ba6b-3182-4abe-a713-4026e82036b8;a42fe022-68d4-4fa4-8c17-b021ca7ad560;INSS;ENR41615529;3239.25;20/08/2021;18/05/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
ddccdb46-1489-4430-9197-1ab485bc8f02;924adbb2-2350-41c6-8f0f-8bf975ff1fb2;INSS;ENR16103647;3036.07;22/07/2023;18/09/2027;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
d2d2202e-b3c6-44e9-a017-7a6b24939cb7;a98ce951-74ba-4646-ab71-c70cfe3158f7;Prefeitura;ENR99643599;3742.24;07/05/2021;10/06/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
234cdb30-503a-4de1-880c-374c848dd62a;c0907acb-22c0-4f16-9e65-6269945ae0f6;Empresa Publica;ENR35046256;4581.98;16/03/2021;14/05/2027;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
6b8d70b7-05f6-4739-834b-73a0dac87e99;110e480c-6e3c-4023-805e-2833245f4a2b;Estado;ENR63910664;1822.61;11/11/2020;21/06/2026;cancelled;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
c64360f3-d317-410e-8c09-df71217bd28c;70c0bf42-edae-4c5d-8ad0-f160cf0fc836;Autarquia;ENR20336994;1531.37;05/12/2021;17/06/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
f9f24a3a-b08f-43f3-851d-a447b947cf9b;23800fd0-87d1-4508-8aba-4466b25273ff;Prefeitura;ENR55858795;4432.81;16/09/2023;29/08/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
3b4a758f-bbd0-4922-a365-cca0f4a8d830;f3dabd10-a45d-4534-87ba-4e423c755e8a;Exercito;ENR50038334;907.27;28/12/2020;19/11/2026;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
7094b66b-4834-4255-a513-afffc9d24960;69a84554-c2ba-475c-b283-156b2cc8a156;Autarquia;ENR37904552;624.13;19/06/2023;27/05/2025;suspended;seed-inss-based;2025-10-04T12:00:00;2025-10-04T12:00:00
