offer_id,borrower,amount,rate,term_months,valid_until,status,cet,apr,fees,external_reference,trace_id,created_at,updated_at
4e347476-50f6-44d0-8262-5a691a311e8c,74bd0288-34e8-45f3-a88a-b484beeff21a,19696.00,0.029672,23,2025-11-11,open,0.031672,0.356064,{},PROP-4e347476,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1677da60-3fbb-42c5-a0ad-56e3ae42f172,bee71998-2355-4039-aa4c-2fa51ad58da4,25600.00,0.022959,15,2025-10-24,open,0.024959,0.275508,{},PROP-1677da60,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
11651b58-88b9-40c0-ba21-ff078d49a213,b9ffcae7-784c-4493-b7d9-8198abb4423b,22478.00,0.017595,10,2025-10-30,open,0.019595,0.211140,{},PROP-11651b58,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
37125765-f2f6-45ab-8fbf-f91fe104cd54,45725c91-535f-44f8-a4cf-76d41f307c78,3211.00,0.040486,21,2025-11-10,open,0.042486,0.485832,{},PROP-37125765,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fc7e3b36-64e2-4c33-9ae9-4bcea66f8ac8,4c8c6d38-c80a-4681-8f03-6870ff7ca60d,15007.00,0.019221,13,2025-10-21,open,0.021221,0.230652,{},PROP-fc7e3b36,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fefdd941-bcbd-471a-b22e-c715f9f8a69a,3dcb8632-187c-41ac-ad5c-b2ad1f00d5cc,17241.00,0.020748,13,2025-10-31,open,0.022748,0.248976,{},PROP-fefdd941,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
de14a71c-a231-49f0-bafd-fcc5dd42a5c1,9c90add5-654a-418a-b2d1-d0dbb0ed2e5b,15207.00,0.042428,6,2025-11-10,open,0.044428,0.509136,{},PROP-de14a71c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d2fb1823-d257-4580-8a4b-a29230ec8df7,bd4f82a1-4c7d-4752-8611-9a61e192563a,4264.00,0.030050,20,2025-11-12,open,0.032050,0.360600,{},PROP-d2fb1823,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
852ca47e-1de4-4b98-9057-c5d762a1a993,b36e095b-44e2-4ee9-9cec-4a07fbd2fc91,4975.00,0.015324,7,2025-11-04,open,0.017324,0.183888,{},PROP-852ca47e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
241ae55d-7c69-48b7-bf3d-2765f0849dd2,49d3bea9-09c1-4cff-b0cf-14b040237c63,29510.00,0.016097,20,2025-10-14,open,0.018097,0.193164,{},PROP-241ae55d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e0ab0cb8-6e16-473a-9a59-c1cf8006bacb,8768165d-b5ab-4763-9a60-11bf57a4832b,26624.00,0.037017,11,2025-10-19,open,0.039017,0.444204,{},PROP-e0ab0cb8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3a7bbf91-60ec-4949-b3e4-765d0565bae7,e0f2f6ab-2906-4e84-bed9-fe6bf60fbea2,7803.00,0.019052,23,2025-11-13,open,0.021052,0.228624,{},PROP-3a7bbf91,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5fca9f71-57f6-42e9-a899-d700a318302d,9b7dfbd7-5ed9-4dcf-ac78-5cdfdbc79477,11080.00,0.017983,15,2025-10-21,open,0.019983,0.215796,{},PROP-5fca9f71,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b7c1dd91-6910-45e9-b206-6769f93709ac,66d8c8ae-12f1-4df9-809b-8de9484c72a3,29957.00,0.016476,18,2025-10-28,open,0.018476,0.197712,{},PROP-b7c1dd91,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
088cd014-7862-44d2-a9f4-4f570aba49bd,18e487e0-bd06-4e6a-8998-803f4d5552d9,16296.00,0.035759,22,2025-10-30,open,0.037759,0.429108,{},PROP-088cd014,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d5977bc9-1099-4e9d-8fa5-51ffd75be82f,f5c61b5e-af4e-4458-b119-2e15b8b1e6a9,2925.00,0.038187,18,2025-11-01,open,0.040187,0.458244,{},PROP-d5977bc9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e4546c18-63c0-4243-9ffc-ca725adf9df2,0aba4082-7359-40e9-8b93-a6b4999a66f2,19578.00,0.038116,23,2025-10-10,open,0.040116,0.457392,{},PROP-e4546c18,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
33a189c2-6374-4ee3-b6db-2fff9a5a684e,6972689e-0769-4c25-81cc-37e699fd7e50,24196.00,0.028156,20,2025-11-05,open,0.030156,0.337872,{},PROP-33a189c2,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
059d0de1-5bdc-49b8-87b8-610a0ca3f3dc,2ca63a99-d0a6-48c1-864a-02904e1b5bff,17937.00,0.043999,16,2025-10-17,open,0.045999,0.527988,{},PROP-059d0de1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
281c8b66-6d16-418c-8aba-22b91522c508,9989f9fa-571e-4c93-b22d-6b15807f8686,19859.00,0.035964,13,2025-11-08,open,0.037964,0.431568,{},PROP-281c8b66,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4c33c914-1fb3-42c1-b30f-38d7ce42c6fa,eb257e7f-085a-4cd5-b3da-9e5712366ac2,28637.00,0.032401,14,2025-10-15,open,0.034401,0.388812,{},PROP-4c33c914,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
edb2f29a-66e1-4bf0-95a3-ac2553b106c5,196a706f-7bb6-4191-b5a2-02f5742ab8b0,5389.00,0.038713,9,2025-10-09,open,0.040713,0.464556,{},PROP-edb2f29a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eaedec8f-f7b6-465d-a3df-8012d6548e5a,89da6ec5-3e82-427e-b347-bbdc189d1a0f,18295.00,0.025500,19,2025-10-19,open,0.027500,0.306000,{},PROP-eaedec8f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b860d5a1-9e03-4e08-bd96-dc69d3dbeb42,8ad3f309-8bba-4dd2-aa29-d55c91de9334,14092.00,0.016692,21,2025-11-09,open,0.018692,0.200304,{},PROP-b860d5a1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
aa9b446c-2394-4ec6-b2b8-8483d14ef59e,24d010df-d654-4933-81fd-789ac2bb4005,27608.00,0.041141,11,2025-11-13,open,0.043141,0.493692,{},PROP-aa9b446c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
17d2ffc1-6446-48e7-89d1-7f5e3639290e,02870839-09e5-494b-a1e3-f2dcb7084e8d,25808.00,0.019987,11,2025-10-22,open,0.021987,0.239844,{},PROP-17d2ffc1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d8a2187f-5862-435e-9988-5065e00249c9,eb86cf06-fa24-472d-9b21-1bb98a2e69c6,10055.00,0.023679,13,2025-11-02,open,0.025679,0.284148,{},PROP-d8a2187f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
adb29d16-3a5a-4361-b643-548fb72c74b0,253d9c93-4423-4bbb-aafb-0a3db2e4e8fd,12820.00,0.040025,22,2025-10-11,open,0.042025,0.480300,{},PROP-adb29d16,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
13ccb22d-c2ff-464a-8748-371290583c06,818dbaa0-f420-4de8-a254-8a2d27e05abf,2246.00,0.019311,14,2025-11-06,open,0.021311,0.231732,{},PROP-13ccb22d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6dd59601-4c52-42ab-95ec-2b031af5d00e,8d2cff84-dc31-440b-b427-156f23edd342,11091.00,0.030958,10,2025-10-19,open,0.032958,0.371496,{},PROP-6dd59601,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
988e4f54-0812-4599-9b8c-e2fb04a2e2c6,ecdbefbd-0807-4acb-b51a-520ef8c83be8,26565.00,0.030796,9,2025-10-12,open,0.032796,0.369552,{},PROP-988e4f54,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
378c1b2d-5501-454a-88d1-49dca8519fdf,794475ae-8cd5-40b0-be55-ba2aab760c34,8121.00,0.033628,15,2025-11-02,open,0.035628,0.403536,{},PROP-378c1b2d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
85a3eb2c-7229-4e06-995f-73e626a3e82d,e7d3d613-a049-40c5-ab93-76584d5166b0,18537.00,0.038778,6,2025-11-17,open,0.040778,0.465336,{},PROP-85a3eb2c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
fa149946-a046-4863-a547-c02482d35fdc,838d0fd6-489c-49af-b867-8cbb50f0a006,26227.00,0.025991,6,2025-10-13,open,0.027991,0.311892,{},PROP-fa149946,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
07900cd1-b686-4416-8f14-158172b1a7cd,09123ff9-da6d-4e07-957f-78af79174132,12540.00,0.028198,17,2025-11-13,open,0.030198,0.338376,{},PROP-07900cd1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1e069381-805f-4ac1-a190-f8d321f7e40b,1f3692ab-2500-4b3c-b2b4-78890b40b034,11733.00,0.042669,18,2025-10-30,open,0.044669,0.512028,{},PROP-1e069381,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d8fe30b0-bacc-4efe-83fe-0bb16dfc3704,2671b544-57e0-41e9-882a-abb033864ed4,16954.00,0.040883,6,2025-10-28,open,0.042883,0.490596,{},PROP-d8fe30b0,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
4f6fbc11-be20-4825-94d9-40271b3332bf,4e197a39-1a66-4eff-a3f8-8d37b1590198,18494.00,0.035443,17,2025-10-28,open,0.037443,0.425316,{},PROP-4f6fbc11,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
17af71a5-f2e4-4c2d-a4b8-f7a0eb61877c,f6365eaa-552b-4de3-82a8-46d10fbb9cc1,11929.00,0.018430,19,2025-11-04,open,0.020430,0.221160,{},PROP-17af71a5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b746f120-04a1-4e65-b02a-a5999ab710a6,eb36189e-3363-4640-96f4-28b229d5dba1,19085.00,0.022659,15,2025-11-12,open,0.024659,0.271908,{},PROP-b746f120,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7a032b4a-e18f-4d39-8608-5215bc000996,0a5331fb-e4d3-4c96-a3f1-baa98d490cbf,7057.00,0.041132,24,2025-11-13,open,0.043132,0.493584,{},PROP-7a032b4a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
46b806a6-8750-4178-b436-f2899ccd0083,ede242f6-9fde-470b-a1c7-ecc904427572,24317.00,0.024206,23,2025-11-11,open,0.026206,0.290472,{},PROP-46b806a6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
68565861-6453-42aa-8337-ccf8ed6ad4d0,fae2b85f-a884-4ec9-bf61-60dde13330e5,24781.00,0.018181,13,2025-10-20,open,0.020181,0.218172,{},PROP-68565861,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
985ae6b5-9127-4d73-8a10-ddeea32934dc,1a086719-0eb6-4f6c-a600-600103a02ef0,8828.00,0.042926,11,2025-10-10,open,0.044926,0.515112,{},PROP-985ae6b5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
36456ffd-0467-4d64-849c-0a04c1653c5a,c35a0842-525d-46bb-94aa-2eeda1e7a3c7,19082.00,0.039970,11,2025-10-15,open,0.041970,0.479640,{},PROP-36456ffd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ebc185a8-ec9c-46fe-a287-d6025bf3eadd,ac9982e7-886f-47e1-aee3-9a44b31f7666,17790.00,0.029627,18,2025-11-11,open,0.031627,0.355524,{},PROP-ebc185a8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
36ee8aef-ddc8-4c98-9636-aed4a5fd724e,13e87a71-3d7a-43f2-bce0-f02cd48f57f4,11233.00,0.015509,18,2025-11-09,open,0.017509,0.186108,{},PROP-36ee8aef,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b6689ba4-3d51-4bfb-b1d1-b363d539364d,d505e66a-05d3-4db8-ad48-112e20b85cec,29444.00,0.019336,8,2025-10-12,open,0.021336,0.232032,{},PROP-b6689ba4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
8fd9595e-0ea4-4145-9b5a-d8b68f2630ef,6bf3b530-72de-498d-a88c-60bb80032559,11664.00,0.017196,7,2025-10-17,open,0.019196,0.206352,{},PROP-8fd9595e,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f5f9d806-0b95-46ec-84a8-34eb33fad084,56d1ffcb-bc82-46c8-855f-cc1a04c048a7,24528.00,0.015361,11,2025-11-15,open,0.017361,0.184332,{},PROP-f5f9d806,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
74b01abe-2884-40ac-acf7-d64f2d73d49e,ca3b8cac-1fe2-4d4a-99d8-b58a87227390,6549.00,0.026599,8,2025-11-04,open,0.028599,0.319188,{},PROP-74b01abe,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7af26502-db82-4547-8f1e-e889513f9b7d,942b8710-48b3-4fdd-95c5-4c88313d3109,23805.00,0.031315,19,2025-10-20,open,0.033315,0.375780,{},PROP-7af26502,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
63549853-479d-451c-998d-e71ae0eb89b1,3791c171-2688-4647-937a-7ccd7db9dde7,2618.00,0.027418,23,2025-11-17,open,0.029418,0.329016,{},PROP-63549853,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
c05e43d3-d722-4bca-9d34-ffb19d70fcc8,e083a650-eef0-41fe-9816-24d74cd91dfc,8845.00,0.023704,8,2025-10-19,open,0.025704,0.284448,{},PROP-c05e43d3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
13b53674-bf8c-4391-a919-a796ad1108c1,a937f1fe-ed51-482c-afef-df699fad3f61,4141.00,0.020655,17,2025-11-09,open,0.022655,0.247860,{},PROP-13b53674,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
912b8ca5-2f2f-4d84-a230-301d49ff7a03,f4a9e865-25dc-4adf-9c5e-574ff187d541,15960.00,0.044270,8,2025-10-09,open,0.046270,0.531240,{},PROP-912b8ca5,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d29ffb7b-7f73-4c08-84b3-31cf0ab3b28f,852a644e-57e8-4fb0-a2c9-7ade0fa041e3,17008.00,0.017057,23,2025-10-22,open,0.019057,0.204684,{},PROP-d29ffb7b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
dca5460d-2b42-4da9-b9d2-f8d845656610,c7838ee8-99cd-4572-bc90-47bdd5940fa0,27719.00,0.037280,20,2025-10-12,open,0.039280,0.447360,{},PROP-dca5460d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
60d09827-562a-4c53-aabf-af7b6f49cc02,2f08faa8-ce61-4682-ad01-9b256200f043,19439.00,0.040240,6,2025-11-10,open,0.042240,0.482880,{},PROP-60d09827,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
44731e10-f3fe-43e0-a1c6-73bd084668fb,bd4d8837-6d93-4fa3-8276-5b8af67734f5,15902.00,0.018217,22,2025-11-11,open,0.020217,0.218604,{},PROP-44731e10,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
19bc5a78-cd5e-4775-bc3a-da343ed83653,70f9369e-32ff-494c-b010-bf87fc6c205c,6381.00,0.044410,7,2025-10-10,open,0.046410,0.532920,{},PROP-19bc5a78,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a74519eb-f006-4137-a3f6-9dbc29f30baa,e7ff522c-a5b8-4f57-b01e-5a84dbd2746f,22598.00,0.019888,17,2025-11-11,open,0.021888,0.238656,{},PROP-a74519eb,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
64281fa9-af8d-4b29-a7af-b470939af954,948f7fb3-049c-4d7d-ae63-6b0509665bd5,11359.00,0.018977,19,2025-10-23,open,0.020977,0.227724,{},PROP-64281fa9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
d11bf998-275a-4627-bc02-3b70e765467b,0c6b0458-8454-4ef9-aab7-7f5ac8cdc8bd,2784.00,0.015817,7,2025-11-06,open,0.017817,0.189804,{},PROP-d11bf998,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
df652a28-c956-4312-be86-d397903b5c23,ce0af492-1bc9-4b58-8f76-c2acd6eef4d0,17482.00,0.036915,19,2025-11-01,open,0.038915,0.442980,{},PROP-df652a28,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e83a4436-a6b6-4a64-94ff-8176bd2d643f,15795092-1635-4c90-99d5-594d34beed4e,17814.00,0.015245,11,2025-11-14,open,0.017245,0.182940,{},PROP-e83a4436,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
df0febcd-17ba-464b-b473-40a38b8924d2,32616bb5-44a8-414e-bae3-0d6caa26d682,22486.00,0.027408,22,2025-11-04,open,0.029408,0.328896,{},PROP-df0febcd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
7650c0f4-24b0-4e95-9f34-05e579a7f7e8,e98f9f76-52c5-4124-badb-f3369d48c9c1,24489.00,0.042106,24,2025-10-22,open,0.044106,0.505272,{},PROP-7650c0f4,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e23fb52f-01c8-4408-bf56-54ab636ec531,8bb8bfe7-8558-4b1f-b7d7-2fa8bcbe5400,22989.00,0.015135,24,2025-10-21,open,0.017135,0.181620,{},PROP-e23fb52f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3aa70bfa-07e9-41a6-b0b3-c985cb74e164,0160b8cf-05a5-49f0-ba3a-7102f2a88de3,5235.00,0.030295,17,2025-10-16,open,0.032295,0.363540,{},PROP-3aa70bfa,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
a7390a5a-44c9-4e26-ae2b-8b5b61c2159b,6eaae71e-8cb6-448a-af11-4d30afe15e33,26592.00,0.033985,18,2025-10-26,open,0.035985,0.407820,{},PROP-a7390a5a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3fea48f8-a16a-42e8-8ec3-a00e3bd27a68,17f4fecf-d570-47f2-9f9b-9b7d7e7849e7,13953.00,0.036730,19,2025-11-04,open,0.038730,0.440760,{},PROP-3fea48f8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
54754506-6751-4353-8f7d-263d1417260e,4eea8626-8e5e-4938-8116-43b9c2e10315,28197.00,0.022048,24,2025-10-20,open,0.024048,0.264576,{},PROP-54754506,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
0e4ba445-4386-4b36-ae96-fdcecba6ef52,d9501ef0-2d7d-4cae-89d0-306e3484df74,13590.00,0.022868,11,2025-11-11,open,0.024868,0.274416,{},PROP-0e4ba445,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1386c7e9-690a-4a4d-9b16-b9f2ac952a1d,95a2ee4d-7e07-42f6-80de-620fb11a7056,12008.00,0.025589,20,2025-11-16,open,0.027589,0.307068,{},PROP-1386c7e9,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2c29977b-58c2-40c8-84b0-0889ed9f5c04,77ef8022-d8cc-4840-aafb-39c9c33df258,7133.00,0.022627,20,2025-10-14,open,0.024627,0.271524,{},PROP-2c29977b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6055a0d3-8a42-412f-8b67-5fb694d6dc7f,568e4858-cba9-48a8-a744-49b481d34bc6,8465.00,0.015938,20,2025-10-30,open,0.017938,0.191256,{},PROP-6055a0d3,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
735d840f-69dd-42de-ba73-d4510e990ada,297b09d0-7b19-4941-9f14-eb9d6303008a,21005.00,0.044567,23,2025-10-19,open,0.046567,0.534804,{},PROP-735d840f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b916319c-5a30-4f56-8127-62cec8f160a9,eccfec2f-43d0-41ce-b660-2c29e1481a14,26668.00,0.041507,21,2025-11-07,open,0.043507,0.498084,{},PROP-b916319c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
eea2aa7b-95e4-4fcc-9497-9a1b1cfb861d,b45ad68a-aae9-4d76-94cf-7ed3660696c3,13327.00,0.019329,13,2025-10-14,open,0.021329,0.231948,{},PROP-eea2aa7b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f7637c8d-8493-48cc-afd1-9717ae4fc9c7,153a1f8d-8882-4d54-a41e-489d16355794,8674.00,0.041727,24,2025-11-04,open,0.043727,0.500724,{},PROP-f7637c8d,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
6c271109-8451-4e45-a5b5-197a7148600b,4a84d256-8d42-4da6-ad40-67eaf9531ddd,23886.00,0.022189,9,2025-11-07,open,0.024189,0.266268,{},PROP-6c271109,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
797f63a6-b813-4658-8276-6a6d0e3f2ea1,08096d42-fcc2-4c11-a456-f6f7c07e78d5,29970.00,0.020951,22,2025-10-22,open,0.022951,0.251412,{},PROP-797f63a6,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
cb5e6325-f99e-41fd-8d00-b0194b0c457d,28f6e9e6-74c2-4ccb-9c48-052e10733326,7654.00,0.032692,23,2025-11-09,open,0.034692,0.392304,{},PROP-cb5e6325,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
56a7f266-1502-480b-8baa-dd7f5ffcd741,9fdfb8c4-470e-4fe9-a72e-134379a9622e,26276.00,0.025138,20,2025-11-10,open,0.027138,0.301656,{},PROP-56a7f266,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5ad85d1b-7d3c-4b19-9533-8026e1fa1977,a0f61c6a-9ae8-4a2c-bce0-bf0126d6c0b1,16423.00,0.042688,18,2025-11-06,open,0.044688,0.512256,{},PROP-5ad85d1b,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
45992b98-e99d-4e67-9337-c2b71db5943d,0f7be3e9-a6e5-4a9c-8d4c-c85a0c86b5aa,21121.00,0.034854,16,2025-10-17,open,0.036854,0.418248,{},PROP-45992b98,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
53fd05f1-f9e9-434c-a1a5-1959d0a4c563,0c195547-0a6a-4fd0-a10e-8957ffc5b220,27724.00,0.037717,16,2025-11-15,open,0.039717,0.452604,{},PROP-53fd05f1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ba9e0a66-4f75-4835-8cc8-3e63d8687011,c9c298d7-37a8-412e-95b9-5a9be7697ea9,25285.00,0.022956,17,2025-10-19,open,0.024956,0.275472,{},PROP-ba9e0a66,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
701c944c-5e1c-4cfc-a907-2cb7e4b3fac2,54afa6ce-47fd-40b4-9bd4-5596c50326dd,21634.00,0.026581,22,2025-10-28,open,0.028581,0.318972,{},PROP-701c944c,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b6bae853-4274-436a-ad32-8bee110d702d,443b7287-8e4d-4c09-8728-f19ab157b39f,26982.00,0.027939,11,2025-10-24,open,0.029939,0.335268,{},PROP-b6bae853,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
325af1f8-b9f5-4dd1-aab3-fb8da06cb9a6,62f85bb1-dbb4-4541-b66e-9b9ae54311d7,21306.00,0.031960,14,2025-11-15,open,0.033960,0.383520,{},PROP-325af1f8,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f10f4aba-2bad-4420-8355-86c4b09c5d1f,4e5cc232-68a0-4313-89d0-b7aa0d4ddea7,18276.00,0.032979,7,2025-11-07,open,0.034979,0.395748,{},PROP-f10f4aba,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
5c5fe159-d925-4e66-854d-ee9ab8fb5299,f318599d-fcdb-4280-a57a-e93014bdb7e9,16233.00,0.041538,10,2025-10-20,open,0.043538,0.498456,{},PROP-5c5fe159,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
ce856d31-3528-4dfc-a14f-3f7f182d9225,64d49602-8ba4-4652-98f8-c8b843ba2678,5828.00,0.016057,18,2025-10-24,open,0.018057,0.192684,{},PROP-ce856d31,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
3499704f-cc82-4ace-945f-dfa66009f75b,b48f481f-b375-4d9b-8bac-badf803f3d19,27300.00,0.037438,10,2025-11-06,open,0.039438,0.449256,{},PROP-3499704f,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
1081b5a1-52ab-4d2f-81bd-1b7853320d1a,d12e43f2-1a4a-4148-ae5c-ea472bc9df4d,27151.00,0.024167,10,2025-10-18,open,0.026167,0.290004,{},PROP-1081b5a1,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
9e71d91a-9aa3-4ada-a2d0-51773a4d5c4b,e50f5bc2-a8b7-4827-bab8-bdeef2de0f0d,10415.00,0.028645,13,2025-11-16,open,0.030645,0.343740,{},PROP-9e71d91a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
f4b9b9c7-4be3-4907-8bec-2d5fa359b24e,40b104bb-7e88-430c-9c76-b7c8d1d0dc1f,3883.00,0.015311,10,2025-10-30,open,0.017311,0.183732,{},PROP-f4b9b9c7,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
b4579264-2ad1-48db-a8b4-fa9c0b4008cf,07242481-e105-4e52-b96d-3a77cd5ae849,2413.00,0.018196,9,2025-11-08,open,0.020196,0.218352,{},PROP-b4579264,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
183b342a-af63-4e61-9b80-1c9af938bf3b,84718e9e-aac8-4b74-9d3c-2c15e44e7631,26809.00,0.039324,8,2025-10-11,open,0.041324,0.471888,{},PROP-183b342a,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e8e14319-b52d-454e-bf46-7e2a451d35e8,7c7784b8-0907-4cbb-b4de-f02ef562f107,29898.00,0.016525,7,2025-10-30,open,0.018525,0.198300,{},PROP-e8e14319,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
e78561fd-4df6-47d4-b6bc-07dfe293a2f8,5c50316d-7271-4927-be24-ba79fd9db8bf,4000.00,0.037739,17,2025-11-04,open,0.039739,0.452868,{},PROP-e78561fd,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
2a90e6ca-dd9d-4118-a4c7-a40ba9bfeea4,a7b8ed9c-b5e6-4da1-ac69-7f62ee6aa5b9,26539.00,0.033489,8,2025-11-09,open,0.035489,0.401868,{},PROP-2a90e6ca,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
282f7861-8363-486e-82d1-212205be0779,255765c3-41af-4e1f-949b-c68a5702ebdf,18161.00,0.021462,16,2025-10-24,open,0.023462,0.257544,{},PROP-282f7861,seed-inss-based,2025-10-04T12:00:00,2025-10-04T12:00:00
